Date,Open,High,Low,Close,Adj Close,Volume,Day
8/12/16,200.320007,200.699997,200.039993,200.470001,175.346634,1718400,619
8/15/16,200.889999,201.410004,200.850006,201.050003,175.853943,1051100,620
8/16/16,200.610001,200.660004,200,200.009995,174.94429,1731200,621
8/17/16,200.050003,200.529999,199.139999,200.339996,175.23291,3157700,622
8/18/16,200.369995,200.860001,200.25,200.820007,175.652756,5211200,623
8/19/16,200.339996,200.720001,199.809998,200.539993,175.407867,1190800,624
8/22/16,200.300003,200.75,199.880005,200.520004,175.390366,880300,625
8/23/16,201.179993,201.509995,200.860001,200.889999,175.713943,1214400,626
8/24/16,200.779999,200.869995,199.460007,199.919998,174.86557,1161300,627
8/25/16,199.479996,200.210007,199.330002,199.759995,174.725601,1262600,628
8/26/16,199.960007,201.050003,198.440002,199.380005,174.393219,2890600,629
8/29/16,199.529999,200.649994,199.490005,200.389999,175.276672,1140700,630
8/30/16,200.279999,200.570007,199.449997,200.009995,174.94429,1407400,631
8/31/16,199.699997,199.820007,198.649994,199.520004,174.515701,2343900,632
9/1/16,199.5,199.789993,198.240005,199.479996,174.480667,2196100,633
9/2/16,200.410004,200.830002,199.779999,200.369995,175.259155,1555800,634
9/6/16,200.690002,201.039993,199.919998,201,175.810181,1589600,635
9/7/16,200.820007,201.149994,200.320007,200.990005,175.801437,1455400,636
9/8/16,200.619995,200.919998,200.190002,200.520004,175.390366,2180400,637
9/9/16,199.080002,199.179993,195.669998,195.679993,171.156906,3435600,638
9/12/16,194.880005,198.949997,194.800003,198.479996,173.606049,2799900,639
9/13/16,196.25,196.509995,194.119995,194.779999,171.131058,3365300,640
9/14/16,194.830002,196.119995,194.119995,194.660004,171.025604,2967100,641
9/15/16,194.509995,197.070007,194.369995,196.660004,172.78273,1874400,642
9/16/16,196.020004,196.190002,195.169998,195.889999,172.106247,1774100,643
9/19/16,196.630005,197.279999,195.639999,195.949997,172.158951,2061400,644
9/20/16,196.860001,197.029999,195.929993,195.970001,172.176559,1294100,645
9/21/16,196.690002,198.339996,195.979996,198.169998,174.109436,2238800,646
9/22/16,199.259995,199.710007,198.979996,199.360001,175.154968,2215200,647
9/23/16,198.979996,199.110001,198.220001,198.289993,174.21489,1413400,648
9/26/16,197.470001,197.600006,196.5,196.710007,172.826721,2451600,649
9/27/16,196.529999,198.009995,196.160004,197.910004,173.881012,1468000,650
9/28/16,198.179993,199.070007,197.130005,198.979996,174.821106,1419900,651
9/29/16,198.710007,199.110001,196.539993,197.110001,173.178131,2074600,652
9/30/16,198.009995,199.339996,197.75,198.690002,174.566315,3147400,653
10/3/16,198.179993,198.350006,197.449997,198.059998,174.012772,2136000,654
10/4/16,198.25,198.470001,196.479996,197.139999,173.204514,2846600,655
10/5/16,197.770004,198.440002,197.720001,197.960007,173.924942,1126700,656
10/6/16,197.740005,198.339996,197.160004,198.190002,174.126999,1117400,657
10/7/16,198.419998,198.600006,196.649994,197.460007,173.485672,1795100,658
10/10/16,197.460007,198.949997,197.460007,198.369995,174.285172,1297400,659
10/11/16,198,198.070007,195.190002,195.960007,172.167801,2643500,660
10/12/16,196.119995,196.740005,195.589996,196.210007,172.387421,1458700,661
10/13/16,194.830002,196.110001,193.919998,195.580002,171.833923,2407100,662
10/14/16,196.649994,197.119995,195.610001,195.630005,171.877853,1218800,663
10/17/16,195.639999,195.929993,194.809998,195.050003,171.368271,1323200,664
10/18/16,196.699997,196.759995,195.820007,196.199997,172.378616,1263300,665
10/19/16,196.490005,197.080002,196.130005,196.740005,172.853104,1041300,666
10/20/16,196.369995,196.970001,195.699997,196.419998,172.571899,1309600,667
10/21/16,195.539993,196.570007,195.380005,196.470001,172.61586,1376300,668
10/24/16,197.369995,197.649994,196.949997,197.270004,173.31871,817000,669
10/25/16,197.130005,197.389999,196.479996,196.710007,172.826721,1465300,670
10/26/16,195.759995,196.860001,195.529999,196.270004,172.44014,1202300,671
10/27/16,197.039993,197.070007,195.649994,195.75,171.983261,1635500,672
10/28/16,195.710007,196.399994,194.399994,195.130005,171.438553,2632000,673
10/31/16,195.490005,195.740005,194.979996,195.130005,171.438553,1816300,674
11/1/16,195.520004,195.539993,192.449997,193.770004,170.243652,2456600,675
11/2/16,193.419998,193.809998,192.100006,192.490005,169.11908,3395900,676
11/3/16,192.789993,193,191.389999,191.740005,168.460129,1512200,677
11/4/16,191.800003,192.710007,191.320007,191.479996,168.231735,2221300,678
11/7/16,194.169998,195.740005,194.009995,195.679993,171.921753,2699100,679
11/8/16,195.309998,197.179993,195.020004,196.580002,172.712494,3055900,680
11/9/16,194.940002,199.339996,194.919998,198.679993,174.557541,6119100,681
11/10/16,199.529999,200.440002,197.610001,199.139999,174.9617,5126400,682
11/11/16,198.419998,198.960007,197.699997,198.770004,174.636597,1954200,683
11/14/16,199.300003,199.490005,198.059998,198.800003,174.662964,2651000,684
11/15/16,199.289993,200.419998,199.070007,200.410004,176.077515,2532400,685
11/16/16,199.779999,200.289993,199.649994,200.070007,175.778778,1195000,686
11/17/16,200.210007,201.130005,200.119995,201.020004,176.613403,1178200,687
11/18/16,201.160004,201.320007,200.440002,200.660004,176.297134,1668300,688
11/21/16,201.25,202.179993,201.110001,202.139999,177.597427,2641300,689
11/22/16,202.580002,202.729996,201.770004,202.509995,177.922531,2773400,690
11/23/16,202.139999,202.710007,201.770004,202.690002,178.080627,1466300,691
11/25/16,203.080002,203.5,202.960007,203.5,178.792297,1843100,692
11/28/16,203.070007,203.369995,202.350006,202.539993,177.948868,2193000,693
11/29/16,202.509995,203.350006,202.169998,202.860001,178.230011,1689600,694
11/30/16,203.529999,203.690002,202.309998,202.399994,177.825867,2360100,695
12/1/16,202.679993,202.710007,201.240005,201.610001,177.131805,3284100,696
12/2/16,201.699997,202.229996,201.350006,201.75,177.254791,2118900,697
12/5/16,202.639999,203.300003,202.419998,202.910004,178.273956,2070500,698
12/6/16,203.169998,203.630005,202.639999,203.619995,178.89772,2413300,699
12/7/16,203.449997,206.320007,203.300003,206.199997,181.16449,2253900,700
12/8/16,206.25,207.270004,205.949997,206.740005,181.638931,2983000,701
12/9/16,207.020004,208.029999,206.979996,208,182.745972,1972000,702
12/12/16,207.919998,208.419998,207.339996,207.770004,182.5439,2419600,703
12/13/16,208.529999,209.699997,208.470001,209.190002,183.791443,2670200,704
12/14/16,208.839996,209.589996,206.979996,207.460007,182.271515,4232900,705
12/15/16,207.720001,209.229996,207.580002,208.229996,182.947998,2812500,706
12/16/16,208.820007,208.839996,207.550003,207.869995,182.631699,3074000,707
12/19/16,208.100006,208.800003,207.929993,208.339996,183.044662,2042000,708
12/20/16,208.919998,209.309998,208.679993,209.139999,183.747498,3195300,709
12/21/16,209.059998,209.199997,208.570007,208.570007,183.246719,1546600,710
12/22/16,207.160004,207.240005,206.5,207.009995,183.013351,1863700,711
12/23/16,206.979996,207.220001,206.770004,207.190002,183.172485,1278900,712
12/27/16,207.479996,208.149994,207.479996,207.699997,183.623337,1818500,713
12/28/16,208,208.070007,205.910004,206.059998,182.173431,2228000,714
12/29/16,206.100006,206.470001,205.509995,206.020004,182.138107,1772700,715
12/30/16,206.369995,206.429993,204.509995,205.309998,181.510391,4251000,716
1/3/17,206.679993,207.330002,205.559998,206.740005,182.774628,4750200,717
1/4/17,207.199997,208.179993,207.119995,207.960007,183.85321,4622400,718
1/5/17,207.75,208.039993,207.009995,207.800003,183.711761,2772100,719
1/6/17,207.990005,209.089996,207.399994,208.610001,184.427887,2194600,720
1/9/17,208.339996,208.479996,207.889999,207.949997,183.844391,1705200,721
1/10/17,207.899994,208.820007,207.509995,207.919998,183.817841,2189400,722
1/11/17,207.839996,208.509995,207.119995,208.509995,184.339478,5677600,723
1/12/17,207.970001,208.190002,206.539993,208.050003,183.932785,3244600,724
1/13/17,208.179993,208.779999,208.130005,208.460007,184.295212,2822700,725
1/17/17,207.789993,208.210007,207.330002,207.720001,183.641022,1690000,726
1/18/17,208.009995,208.220001,207.419998,208.160004,184.030029,1980500,727
1/19/17,208.270004,208.429993,206.970001,207.460007,183.411194,1666900,728
1/20/17,208.139999,208.699997,207.559998,208.130005,184.003525,2082500,729
1/23/17,207.839996,208.210007,206.830002,207.649994,183.579163,4586600,730
1/24/17,207.860001,209.399994,207.75,208.970001,184.74617,1940100,731
1/25/17,209.979996,210.770004,209.789993,210.710007,186.28447,2873000,732
1/26/17,210.649994,210.899994,210.25,210.550003,186.142975,2485100,733
1/27/17,210.649994,210.759995,210.029999,210.25,185.877777,1428200,734
1/30/17,209.479996,209.520004,207.880005,208.979996,184.75499,2782300,735
1/31/17,208.339996,208.970001,207.789993,208.970001,184.74617,3787100,736
2/1/17,209.619995,209.860001,208.369995,209,184.772614,2698800,737
2/2/17,208.589996,209.399994,208.229996,209.089996,184.852234,1661300,738
2/3/17,210.080002,210.729996,209.770004,210.639999,186.222519,4264400,739
2/6/17,210.119995,210.539993,209.839996,210.199997,185.833511,1345500,740
